t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.0076,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.68,-2.00,1.54,53.19,70.85,107.44,1.26,2.04
0.0157,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.55,-2.34,1.54,52.07,68.54,103.51,1.26,2.04
0.0251,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.45,-2.73,1.53,49.31,63.07,94.09,1.24,2.02
0.0329,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.38,-3.05,1.52,50.86,68.05,101.32,1.24,2.02
0.0401,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.33,-3.35,1.53,52.21,72.11,107.47,1.25,2.03
0.0479,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.31,-3.68,1.53,51.76,70.80,105.10,1.25,2.03
0.0556,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.33,-4.01,1.53,50.68,70.26,105.28,1.25,2.03
0.0629,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.35,-4.31,1.54,51.29,71.76,107.65,1.26,2.04
0.0703,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.40,-4.62,1.54,51.18,71.36,106.85,1.26,2.04
0.0776,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.47,-4.91,1.54,51.58,72.22,107.77,1.26,2.04
0.0851,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.57,-5.20,1.54,51.67,71.96,106.88,1.26,2.04
0.0930,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.71,-5.50,1.53,51.26,70.33,103.61,1.25,2.03
0.1006,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.86,-5.77,1.53,52.12,71.83,105.07,1.24,2.03
0.1084,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.05,-6.03,1.53,52.47,71.85,104.32,1.24,2.02
0.1164,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.26,-6.28,1.52,52.76,71.69,103.21,1.24,2.02
0.1237,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.47,-6.50,1.53,54.84,75.78,108.61,1.25,2.03
0.1308,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.70,-6.69,1.54,54.11,75.63,109.72,1.25,2.03
0.1381,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.95,-6.88,1.54,53.68,74.27,108.10,1.26,2.04
0.1457,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.21,-7.05,1.55,52.68,72.11,104.87,1.26,2.04
0.1535,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.50,-7.20,1.55,51.48,70.09,101.63,1.26,2.04
0.1607,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.76,-7.32,1.54,51.63,71.60,103.87,1.26,2.04
0.1676,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.02,-7.43,1.54,51.49,72.25,105.06,1.26,2.04
