t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z,bean_yaw,pelvis_yaw,pelvis_pitch
0.0060,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.06,-0.02,97.67,0.55,0.90,0.90,94.65,147.15,0.00,-87.64,0.17
0.0149,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.06,-0.02,97.65,2.52,1.02,0.93,94.64,147.13,0.00,-87.65,0.17
0.0232,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.05,-0.02,97.63,2.95,0.57,0.50,94.61,147.11,0.00,-87.66,0.17
0.0316,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.05,-0.02,97.61,2.84,0.61,0.61,94.59,147.09,0.00,-87.68,0.17
0.0386,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.05,-0.02,97.61,0.29,1.05,0.91,94.58,147.09,0.00,-87.69,0.17
0.0455,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,-0.02,97.63,1.30,1.11,1.25,94.58,147.11,0.00,-87.70,0.17
0.0533,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,-0.02,97.64,0.33,0.54,0.61,94.58,147.12,0.00,-87.71,0.17
0.0605,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,-0.02,97.65,0.49,0.64,0.74,94.59,147.13,0.00,-87.72,0.17
0.0680,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,-0.02,97.65,0.35,0.34,0.89,94.59,147.13,0.00,-87.74,0.17
0.0749,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,-0.02,97.65,0.22,0.46,0.69,94.59,147.14,0.00,-87.75,0.17
0.0836,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,-0.02,97.64,2.20,0.79,0.87,94.57,147.12,0.00,-87.77,0.17
0.0909,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,-0.02,97.63,1.22,0.75,0.76,94.56,147.12,0.00,-87.79,0.17
0.0981,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,-0.02,97.64,0.49,0.42,1.04,94.55,147.12,0.00,-87.81,0.17
0.1052,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.64,0.18,0.49,0.97,94.55,147.12,0.00,-87.83,0.16
0.1131,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.64,0.88,0.40,0.51,94.54,147.12,0.00,-87.85,0.16
0.1219,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.62,2.37,0.78,0.85,94.52,147.11,0.00,-87.87,0.16
0.1291,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.62,0.67,0.62,1.22,94.51,147.11,0.00,-87.89,0.16
0.1371,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.62,0.94,0.44,0.63,94.50,147.10,0.00,-87.91,0.16
0.1442,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.63,0.24,1.30,0.83,94.49,147.11,0.00,-87.94,0.16
0.1534,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.62,1.94,1.07,0.90,94.47,147.10,0.00,-87.97,0.16
0.1602,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.62,0.33,1.87,1.26,94.46,147.11,0.00,-88.00,0.16
0.1676,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.63,0.53,1.17,0.99,94.46,147.12,0.00,-88.03,0.16
0.1758,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.63,0.89,0.72,0.58,94.45,147.11,0.00,-88.06,0.17
0.1855,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.61,3.05,1.17,0.96,94.41,147.09,0.00,-88.10,0.17
0.1922,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.61,0.28,1.82,1.54,94.41,147.10,0.00,-88.13,0.17
0.2010,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.61,1.27,0.92,0.76,94.39,147.09,0.00,-88.17,0.17
0.2083,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.62,0.44,1.41,1.10,94.38,147.10,0.00,-88.20,0.17
0.2158,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.63,0.65,1.08,0.85,94.38,147.11,0.00,-88.24,0.17
0.2231,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.64,0.77,1.08,0.95,94.38,147.12,0.00,-88.27,0.17
0.2322,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,97.62,2.01,0.76,0.82,94.36,147.11,0.00,-88.32,0.17
0.2401,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.01,97.62,1.55,0.58,0.87,94.35,147.10,0.00,-88.35,0.17
0.2486,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.01,97.61,1.92,0.87,0.94,94.33,147.09,0.00,-88.39,0.17
0.2567,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.01,97.60,1.34,1.09,1.00,94.31,147.08,0.00,-88.44,0.16
0.2649,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.01,97.60,1.05,1.66,0.87,94.29,147.08,0.00,-88.48,0.16
0.2721,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.01,97.61,0.88,2.12,1.86,94.29,147.10,0.00,-88.51,0.16
0.2796,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.01,97.62,0.98,1.97,1.19,94.29,147.11,0.00,-88.56,0.16
0.2882,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.01,97.62,1.04,1.77,1.36,94.28,147.11,0.00,-88.61,0.16
0.2957,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.01,97.63,0.50,1.66,0.93,94.28,147.11,0.00,-88.66,0.16
0.3032,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.01,97.63,0.44,0.95,1.77,94.28,147.11,0.00,-88.71,0.16
0.3105,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.00,97.63,0.45,1.43,1.06,94.27,147.12,0.00,-88.76,0.16
0.3180,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.00,97.64,0.49,1.56,1.77,94.27,147.12,0.00,-88.81,0.16
0.3252,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.00,97.64,0.47,1.56,1.01,94.27,147.13,0.00,-88.86,0.16
0.3339,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,0.00,97.63,2.03,0.98,1.67,94.25,147.11,0.00,-88.92,0.16
0.3409,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,0.00,97.63,0.56,1.21,1.25,94.25,147.12,0.00,-88.97,0.16
0.3481,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,0.00,97.64,0.43,1.26,2.00,94.25,147.12,0.00,-89.02,0.16
0.3563,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,0.01,97.63,1.29,1.63,0.87,94.23,147.12,0.00,-89.08,0.16
0.3647,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,0.01,97.62,1.99,1.66,1.82,94.21,147.10,0.00,-89.15,0.16
0.3718,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,0.01,97.62,0.47,0.75,1.33,94.20,147.11,0.00,-89.20,0.16
0.3801,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,0.01,97.62,1.22,0.93,1.87,94.19,147.10,0.00,-89.26,0.16
0.3888,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,0.01,97.61,2.00,1.22,0.95,94.16,147.09,0.00,-89.33,0.16
0.3963,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,0.01,97.61,0.65,1.90,2.04,94.15,147.09,0.00,-89.38,0.16
0.4059,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,0.02,97.59,2.43,1.40,1.50,94.11,147.08,0.00,-89.46,0.16
0.4123,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,0.02,97.61,1.54,2.31,3.06,94.11,147.09,0.00,-89.50,0.16
0.4212,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,0.02,97.61,0.73,1.20,2.33,94.09,147.09,0.00,-89.57,0.17
0.4285,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,0.02,97.62,0.92,2.16,1.47,94.09,147.10,0.00,-89.62,0.17
0.4362,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,0.02,97.63,0.75,1.84,1.90,94.09,147.11,0.00,-89.68,0.17
0.4449,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.05,0.02,97.62,1.58,2.27,0.99,94.07,147.11,0.00,-89.74,0.17
0.4524,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.05,0.02,97.62,0.92,1.60,1.08,94.06,147.11,0.00,-89.80,0.17
0.4593,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.05,0.02,97.63,0.81,1.32,2.16,94.06,147.12,0.00,-89.85,0.17
0.4660,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.05,0.03,97.65,1.46,2.23,2.48,94.07,147.13,0.00,-89.89,0.17
0.4751,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.05,0.03,97.64,1.94,2.41,1.23,94.05,147.12,0.00,-89.96,0.17
0.4810,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.06,0.03,97.65,1.31,2.37,2.57,94.06,147.13,0.00,-90.00,0.17
0.4888,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.06,0.03,97.65,0.75,1.94,2.10,94.05,147.13,0.00,-90.06,0.17
0.4989,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.06,0.03,97.62,3.79,2.40,1.37,94.01,147.10,0.00,-90.15,0.17
0.5070,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.06,0.03,97.60,2.62,1.21,0.76,93.98,147.08,0.00,-90.22,0.17
0.9070,Walk,1,853.80,0.00,90.00,91.34,0.00,0.00,0.00,0.00,850.04,0.06,96.83,21.98,11.30,10.27,92.88,146.31,0.00,-91.69,0.11
1.1643,Walk,1,859.83,0.00,90.02,157.99,0.00,0.00,0.00,0.00,850.16,-0.08,96.01,28.15,116.01,191.29,92.23,145.46,0.00,-85.67,0.81
1.4106,Walk,1,867.47,0.00,90.00,206.62,0.00,0.00,0.00,0.00,852.02,0.06,95.12,53.82,191.45,292.92,92.34,144.49,0.00,-90.35,1.55
1.6486,Walk,1,876.30,0.00,90.00,242.11,0.00,0.00,0.00,0.00,855.67,0.30,95.01,105.47,41.45,130.07,92.80,144.25,0.00,-94.15,1.80
1.8934,Walk,1,885.99,0.00,90.02,268.00,0.00,0.00,0.00,0.00,861.74,0.40,94.38,170.02,327.20,153.31,92.49,143.59,0.00,-95.34,0.21
2.1590,Walk,1,896.32,0.00,90.00,286.89,0.00,0.00,0.00,0.00,868.52,0.18,94.61,196.48,363.59,125.80,91.19,143.99,0.00,-86.90,0.41
2.4371,Walk,1,907.10,0.00,90.00,300.67,0.00,0.00,0.00,0.00,876.91,-0.14,94.82,244.33,191.71,248.55,90.68,144.04,0.00,-83.71,1.51
2.7210,Walk,1,918.21,0.00,90.02,310.73,0.00,0.00,0.00,0.00,887.34,-0.17,95.45,302.60,296.45,210.87,91.17,144.79,0.00,-94.27,1.70
