t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.0072,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.88,-2.44,1.69,0.89,0.92,0.96,1.41,2.19
0.0153,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.87,-2.43,1.69,1.39,1.18,1.31,1.40,2.18
0.0240,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.84,-2.43,1.67,1.78,1.55,1.75,1.39,2.17
0.0326,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.81,-2.42,1.67,2.07,1.47,1.66,1.38,2.17
0.0396,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.79,-2.42,1.68,1.90,1.66,1.48,1.39,2.18
0.0465,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.77,-2.41,1.69,1.82,1.95,1.96,1.40,2.19
0.0535,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.76,-2.41,1.70,1.29,1.41,1.45,1.41,2.19
0.0618,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.73,-2.41,1.69,1.80,1.54,1.54,1.40,2.18
0.0688,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.72,-2.41,1.69,1.22,1.21,1.14,1.40,2.18
0.0757,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.71,-2.41,1.69,1.04,1.18,1.10,1.40,2.19
0.0825,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.71,-2.42,1.69,0.90,1.14,1.06,1.41,2.19
0.0896,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.70,-2.42,1.69,0.94,1.15,1.08,1.41,2.19
0.0968,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.70,-2.42,1.69,1.09,1.28,1.22,1.40,2.19
0.1039,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.69,-2.43,1.69,0.92,1.20,1.09,1.40,2.19
0.1112,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.68,-2.43,1.69,1.11,1.26,1.16,1.40,2.19
0.1181,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.68,-2.43,1.69,0.96,1.19,0.96,1.40,2.19
0.1253,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.67,-2.44,1.69,1.06,1.21,1.04,1.40,2.19
0.1324,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.67,-2.44,1.69,1.10,1.25,1.07,1.40,2.19
0.1400,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.66,-2.44,1.69,1.51,1.48,1.36,1.40,2.18
0.1470,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.65,-2.45,1.69,1.20,1.24,0.96,1.40,2.19
0.1550,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.63,-2.45,1.68,1.73,1.46,1.34,1.39,2.18
0.1619,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,855.62,-2.45,1.69,1.45,1.30,0.94,1.40,2.18
