t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.0067,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.83,-4.33,1.73,0.29,0.74,0.85,1.44,2.22
0.0145,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.83,-4.33,1.72,0.91,1.11,1.28,1.43,2.21
0.0237,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.81,-4.32,1.70,1.99,2.09,2.39,1.41,2.19
0.0310,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.80,-4.32,1.70,1.00,0.93,0.99,1.42,2.20
0.0377,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.79,-4.32,1.72,1.20,1.48,1.44,1.43,2.21
0.0446,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.78,-4.31,1.72,0.90,1.25,1.30,1.43,2.22
0.0514,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.78,-4.32,1.73,0.42,0.82,0.89,1.44,2.22
0.0584,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.78,-4.32,1.73,0.56,0.79,0.89,1.44,2.22
0.0653,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.77,-4.32,1.73,0.46,0.81,0.95,1.43,2.22
0.0722,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.77,-4.33,1.73,0.54,0.78,0.90,1.43,2.22
0.0786,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.78,-4.33,1.73,0.21,0.62,0.64,1.44,2.22
0.0856,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.78,-4.34,1.73,0.49,0.72,0.84,1.43,2.22
0.0927,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.78,-4.34,1.73,0.40,0.72,0.89,1.43,2.22
0.0992,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.78,-4.35,1.73,0.25,0.61,0.67,1.44,2.22
0.1058,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.78,-4.35,1.73,0.28,0.58,0.66,1.44,2.22
0.1126,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.78,-4.36,1.73,0.51,0.68,0.78,1.44,2.22
0.1190,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.78,-4.37,1.73,0.27,0.52,0.53,1.44,2.22
0.1257,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.78,-4.37,1.73,0.43,0.58,0.65,1.44,2.22
0.1322,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.79,-4.38,1.73,0.30,0.49,0.52,1.44,2.22
0.1389,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.79,-4.38,1.73,0.53,0.59,0.67,1.44,2.22
0.1457,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.78,-4.39,1.73,0.54,0.64,0.78,1.44,2.22
0.1538,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.76,-4.39,1.72,1.77,1.55,1.73,1.43,2.21
0.1605,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.75,-4.39,1.72,0.93,0.57,0.51,1.43,2.21
0.1671,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.74,-4.39,1.72,0.95,0.83,0.68,1.43,2.22
0.1739,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.72,-4.38,1.73,0.90,0.54,0.49,1.43,2.22
0.1870,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.60,-4.35,1.66,5.35,4.39,4.68,1.37,2.15
0.1942,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.55,-4.33,1.66,3.11,1.71,1.02,1.38,2.16
0.2019,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.49,-4.31,1.68,3.35,2.66,2.53,1.39,2.18
0.2100,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.43,-4.30,1.69,2.94,1.68,1.61,1.40,2.18
0.2174,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.38,-4.29,1.70,2.63,1.44,1.27,1.40,2.19
0.2246,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.33,-4.28,1.70,2.33,0.96,0.72,1.40,2.19
0.2331,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.28,-4.27,1.69,2.85,1.31,1.23,1.39,2.18
0.2402,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.24,-4.27,1.68,2.25,0.95,0.48,1.39,2.18
0.2474,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.20,-4.27,1.69,2.04,0.90,0.53,1.39,2.18
0.2543,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.17,-4.27,1.69,1.79,0.94,0.57,1.40,2.18
