t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z,bean_yaw,pelvis_yaw,pelvis_pitch
0.0067,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.92,0.61,98.73,0.30,0.27,0.40,98.45,99.24,0.00,2.59,0.05
0.0152,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.92,0.61,98.71,1.97,2.04,2.23,98.44,99.22,0.00,2.58,0.04
0.0233,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.92,0.61,98.70,1.30,1.49,1.87,98.43,99.21,0.00,2.56,0.04
0.0298,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.92,0.61,98.71,1.14,1.17,0.92,98.44,99.22,0.00,2.55,0.03
0.0373,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.92,0.61,98.72,0.71,0.54,0.50,98.44,99.23,0.00,2.53,0.03
0.0437,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.91,0.61,98.73,1.11,1.20,1.14,98.45,99.23,0.00,2.51,0.02
0.0506,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.91,0.61,98.73,0.64,0.54,0.52,98.45,99.24,0.00,2.49,0.02
0.0570,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.91,0.61,98.74,0.60,0.52,0.44,98.46,99.24,0.00,2.47,0.02
0.0637,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.90,0.61,98.73,0.70,0.56,0.47,98.46,99.24,0.00,2.45,0.02
0.0706,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.90,0.61,98.73,1.00,0.89,0.86,98.45,99.24,0.00,2.43,0.02
0.0775,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.89,0.61,98.73,0.84,0.81,0.80,98.45,99.23,0.00,2.40,0.02
0.0842,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.89,0.61,98.73,0.80,0.61,0.47,98.45,99.24,0.00,2.38,0.02
0.0906,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.88,0.61,98.73,0.82,0.68,0.51,98.45,99.24,0.00,2.35,0.02
0.0972,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.88,0.61,98.73,0.84,0.68,0.49,98.46,99.24,0.00,2.33,0.02
0.1035,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.87,0.61,98.74,0.88,0.73,0.52,98.46,99.24,0.00,2.30,0.02
0.1103,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.86,0.61,98.73,1.11,0.92,0.76,98.46,99.24,0.00,2.28,0.01
0.1170,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.86,0.61,98.73,1.06,0.91,0.72,98.45,99.24,0.00,2.25,0.01
0.1236,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.85,0.61,98.73,1.13,0.88,0.68,98.46,99.24,0.00,2.22,0.01
0.1307,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.84,0.61,98.73,1.42,1.16,1.03,98.45,99.24,0.00,2.19,0.01
0.1378,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.83,0.61,98.73,1.34,1.09,0.95,98.45,99.23,0.00,2.16,0.01
0.1443,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.82,0.61,98.73,1.31,0.99,0.73,98.45,99.24,0.00,2.13,0.01
0.1509,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.82,0.61,98.73,1.32,0.99,0.74,98.46,99.24,0.00,2.09,0.00
0.1576,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.81,0.60,98.74,1.33,0.97,0.69,98.46,99.24,0.00,2.06,0.00
0.1642,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.80,0.60,98.74,1.37,1.01,0.71,98.46,99.24,0.00,2.02,0.00
0.1706,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.79,0.60,98.74,1.36,1.02,0.70,98.46,99.24,0.00,1.99,-0.00
0.1775,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.78,0.60,98.74,1.51,1.15,0.90,98.46,99.24,0.00,1.95,-0.00
0.1845,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.77,0.60,98.73,1.55,1.26,1.05,98.45,99.24,0.00,1.91,-0.00
0.1913,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.76,0.60,98.73,1.55,1.10,0.82,98.45,99.24,0.00,1.87,-0.01
0.1979,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.75,0.60,98.73,1.53,1.09,0.76,98.46,99.24,0.00,1.83,-0.01
0.2052,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.74,0.60,98.73,1.75,1.30,1.06,98.45,99.24,0.00,1.79,-0.01
0.2119,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.73,0.60,98.73,1.63,1.16,0.74,98.45,99.24,0.00,1.74,-0.02
0.2192,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.71,0.60,98.73,1.74,1.22,0.93,98.45,99.24,0.00,1.70,-0.02
0.2257,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.70,0.60,98.73,1.67,1.19,0.81,98.46,99.24,0.00,1.66,-0.02
0.2323,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.69,0.60,98.74,1.67,1.21,0.84,98.46,99.24,0.00,1.61,-0.02
0.2392,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.68,0.60,98.74,1.72,1.22,0.85,98.46,99.24,0.00,1.57,-0.03
0.2460,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.67,0.60,98.74,1.76,1.28,0.91,98.46,99.24,0.00,1.52,-0.03
0.2526,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.66,0.59,98.74,1.74,1.25,0.87,98.46,99.24,0.00,1.48,-0.03
0.2600,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.64,0.59,98.73,1.96,1.51,1.24,98.46,99.24,0.00,1.43,-0.03
0.2668,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.63,0.59,98.73,1.80,1.31,0.90,98.46,99.24,0.00,1.38,-0.04
0.2738,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.62,0.59,98.74,1.82,1.29,0.91,98.46,99.24,0.00,1.34,-0.04
0.2810,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.61,0.59,98.73,1.92,1.40,1.05,98.46,99.24,0.00,1.29,-0.04
0.2878,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.59,0.59,98.74,1.87,1.34,0.95,98.46,99.24,0.00,1.24,-0.04
0.2949,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.58,0.59,98.74,1.91,1.36,0.98,98.46,99.24,0.00,1.19,-0.05
0.3020,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.56,0.59,98.74,1.95,1.41,1.04,98.46,99.24,0.00,1.14,-0.05
0.3088,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.55,0.59,98.74,1.91,1.36,0.96,98.46,99.24,0.00,1.10,-0.05
0.3157,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.54,0.59,98.74,1.91,1.37,0.95,98.46,99.25,0.00,1.05,-0.05
0.3238,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.52,0.58,98.73,2.37,1.96,1.75,98.45,99.24,0.00,0.99,-0.06
0.3306,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.51,0.58,98.73,1.98,1.40,0.93,98.45,99.24,0.00,0.94,-0.06
0.3376,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.49,0.58,98.74,1.96,1.39,1.01,98.46,99.24,0.00,0.89,-0.06
0.3455,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.48,0.58,98.73,2.14,1.60,1.29,98.45,99.24,0.00,0.83,-0.07
0.3532,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.46,0.58,98.73,2.01,1.51,1.20,98.45,99.24,0.00,0.77,-0.07
0.3605,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.45,0.58,98.73,1.95,1.31,0.89,98.45,99.24,0.00,0.72,-0.07
0.3674,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.44,0.58,98.74,1.98,1.42,1.04,98.46,99.24,0.00,0.66,-0.08
0.3748,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.42,0.58,98.74,1.92,1.30,0.87,98.46,99.25,0.00,0.61,-0.08
0.3814,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.41,0.58,98.74,1.94,1.40,1.01,98.46,99.25,0.00,0.56,-0.08
0.3894,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.39,0.58,98.74,2.15,1.66,1.35,98.46,99.24,0.00,0.49,-0.09
0.3965,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.38,0.58,98.74,1.88,1.31,0.88,98.46,99.24,0.00,0.44,-0.09
0.4042,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.36,0.58,98.73,1.96,1.36,1.03,98.46,99.24,0.00,0.38,-0.09
0.4118,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.35,0.57,98.73,1.93,1.33,1.00,98.45,99.24,0.00,0.32,-0.10
0.4196,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.33,0.57,98.73,1.96,1.38,1.09,98.45,99.24,0.00,0.26,-0.10
0.4276,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.32,0.57,98.73,1.85,1.30,0.96,98.45,99.24,0.00,0.20,-0.10
