t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.0068,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.69,3.35,1.61,0.22,0.35,0.31,1.33,2.12
0.0144,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.68,3.35,1.60,0.74,0.73,0.86,1.33,2.11
0.0236,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.67,3.34,1.58,1.78,2.12,2.48,1.31,2.10
0.0306,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.66,3.34,1.59,0.43,0.33,0.16,1.32,2.10
0.0387,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.64,3.33,1.59,0.49,0.23,0.38,1.32,2.10
0.0460,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.63,3.33,1.60,0.61,0.55,0.42,1.32,2.11
0.0532,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.62,3.33,1.60,0.69,0.67,0.61,1.33,2.11
0.0605,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.60,3.33,1.61,0.54,0.27,0.30,1.33,2.12
0.0679,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.59,3.33,1.61,0.68,0.28,0.40,1.33,2.12
0.0752,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.58,3.33,1.60,0.77,0.38,0.51,1.33,2.11
0.0825,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.56,3.33,1.60,0.79,0.36,0.50,1.33,2.11
0.0899,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.55,3.33,1.60,0.81,0.34,0.47,1.33,2.11
0.0970,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.53,3.33,1.60,0.76,0.18,0.19,1.33,2.11
0.1043,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.52,3.33,1.61,0.84,0.24,0.28,1.33,2.12
0.1111,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.50,3.33,1.61,0.87,0.40,0.30,1.33,2.12
0.1179,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.49,3.33,1.61,0.93,0.53,0.47,1.34,2.12
0.1279,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.47,3.32,1.59,2.91,2.89,3.07,1.32,2.10
0.1358,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.45,3.31,1.58,1.22,0.86,1.19,1.31,2.10
0.1426,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.43,3.32,1.60,1.78,1.66,1.45,1.32,2.11
0.1500,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.41,3.32,1.61,1.50,1.29,1.26,1.33,2.12
0.1568,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.39,3.32,1.62,1.38,1.09,1.08,1.34,2.12
0.1640,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.38,3.32,1.62,1.17,0.46,0.25,1.34,2.13
0.1706,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.36,3.32,1.62,1.19,0.51,0.27,1.34,2.13
0.1774,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.34,3.32,1.62,1.22,0.51,0.23,1.34,2.13
0.1839,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.33,3.32,1.62,1.23,0.54,0.28,1.35,2.13
0.1912,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.31,3.32,1.62,1.52,0.96,0.84,1.34,2.13
0.1978,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.29,3.33,1.62,1.31,0.59,0.19,1.34,2.13
0.2047,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.27,3.33,1.62,1.35,0.59,0.29,1.34,2.13
0.2115,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.26,3.33,1.62,1.38,0.61,0.29,1.34,2.13
0.2181,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.24,3.33,1.62,1.40,0.64,0.30,1.35,2.13
0.2292,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.21,3.32,1.58,3.90,3.93,4.15,1.31,2.10
0.2367,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.19,3.31,1.58,1.60,0.76,0.85,1.31,2.10
0.2432,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.17,3.31,1.60,2.93,2.88,2.66,1.33,2.12
0.2498,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.15,3.32,1.62,2.82,2.84,2.91,1.35,2.13
0.2561,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.13,3.32,1.64,2.11,1.89,1.98,1.36,2.14
0.2632,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.11,3.32,1.64,1.64,0.81,0.35,1.36,2.14
0.2697,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.09,3.32,1.63,1.76,0.98,0.61,1.35,2.14
0.2768,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.07,3.32,1.63,1.80,1.19,0.96,1.35,2.14
0.2839,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.04,3.32,1.62,1.90,1.17,0.96,1.35,2.13
0.2911,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.02,3.32,1.62,1.77,0.98,0.67,1.34,2.13
