t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.0082,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.50,-0.91,1.51,19.64,52.39,81.93,1.33,2.00
0.0175,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.48,-0.92,1.51,17.22,46.04,72.25,1.33,2.00
0.0335,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.45,-0.91,1.49,10.68,27.99,42.57,1.33,2.01
0.0430,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.44,-0.94,1.49,18.02,48.88,71.49,1.33,2.00
0.0521,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.43,-1.00,1.49,17.75,44.66,75.04,1.34,2.00
0.0606,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.41,-1.05,1.49,18.32,44.87,71.53,1.34,2.00
0.0686,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.41,-1.08,1.50,19.26,49.55,77.07,1.35,2.01
0.0773,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.40,-1.12,1.50,17.58,45.58,71.61,1.34,1.99
0.0852,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.40,-1.15,1.50,19.42,50.99,78.86,1.35,1.99
0.0936,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.40,-1.17,1.50,18.47,46.72,74.16,1.36,2.01
0.1030,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.40,-1.21,1.51,16.70,42.07,65.50,1.36,2.01
0.1118,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.40,-1.25,1.51,18.00,44.89,69.28,1.37,2.02
0.1202,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.42,-1.31,1.51,18.93,45.75,72.37,1.38,2.02
0.1288,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.44,-1.36,1.51,17.42,43.43,68.37,1.37,2.00
0.1379,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.45,-1.40,1.52,16.24,40.98,63.65,1.37,2.00
0.1468,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.47,-1.42,1.52,17.16,42.16,65.30,1.39,2.03
0.1553,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.49,-1.45,1.53,17.50,42.67,67.04,1.39,2.04
0.1637,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.52,-1.49,1.54,17.71,42.44,66.64,1.40,2.05
0.1724,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.56,-1.54,1.54,17.27,40.37,63.14,1.41,2.05
0.1811,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.59,-1.58,1.54,16.38,40.21,62.32,1.40,2.03
0.1900,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.63,-1.62,1.55,15.74,38.71,60.35,1.40,2.03
0.1984,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.65,-1.63,1.56,17.15,40.61,63.00,1.42,2.07
0.2089,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.69,-1.65,1.57,13.70,32.11,50.49,1.42,2.08
0.2178,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.73,-1.68,1.57,16.04,37.53,56.82,1.43,2.08
0.2263,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.79,-1.70,1.58,16.64,37.35,59.19,1.44,2.09
0.2348,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.85,-1.73,1.59,15.20,35.71,56.07,1.43,2.08
0.2429,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.88,-1.72,1.60,15.75,37.73,58.35,1.45,2.11
0.2510,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.92,-1.73,1.61,15.33,36.32,57.13,1.45,2.10
0.2594,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.95,-1.74,1.62,15.96,36.05,55.62,1.46,2.13
0.2672,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.01,-1.75,1.63,16.66,37.48,58.11,1.47,2.14
0.2765,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.07,-1.76,1.63,14.05,30.51,47.96,1.47,2.15
0.2844,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.11,-1.75,1.64,15.31,35.86,54.48,1.48,2.15
0.2938,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.14,-1.74,1.65,12.68,28.33,45.29,1.49,2.17
0.3018,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.20,-1.74,1.66,14.26,32.88,50.15,1.48,2.15
0.3097,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.24,-1.74,1.67,13.80,32.48,51.11,1.48,2.15
0.3187,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.26,-1.73,1.68,12.70,28.30,43.99,1.49,2.18
0.3267,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.30,-1.72,1.68,13.94,31.41,47.86,1.50,2.19
0.3351,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.35,-1.71,1.69,13.16,28.66,45.10,1.51,2.20
