t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.0066,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.15,0.35,1.55,48.16,71.07,111.71,1.27,2.05
0.0139,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.98,0.11,1.55,47.84,68.28,106.83,1.26,2.05
0.0227,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.84,-0.20,1.53,46.23,62.59,96.37,1.25,2.03
0.0291,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.72,-0.43,1.53,50.62,73.08,111.66,1.25,2.03
0.0357,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.63,-0.69,1.54,49.79,72.24,111.98,1.25,2.04
0.0424,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.54,-0.95,1.55,50.31,72.26,112.30,1.26,2.04
0.0489,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.48,-1.22,1.55,51.26,73.64,114.36,1.27,2.05
0.0555,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.44,-1.50,1.55,51.87,73.76,114.17,1.27,2.05
0.0620,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.42,-1.78,1.55,51.35,73.55,114.80,1.26,2.04
0.0684,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.40,-2.05,1.55,51.91,73.60,114.78,1.26,2.04
0.0748,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.41,-2.34,1.54,52.56,73.98,114.96,1.26,2.04
0.0813,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.45,-2.62,1.54,53.05,73.81,114.01,1.26,2.04
