t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z,bean_yaw,pelvis_yaw,pelvis_pitch
0.0096,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.01,-0.07,101.97,2.42,2.26,0.82,107.59,151.44,0.00,-87.59,-0.17
0.0268,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,-0.06,101.74,14.34,6.31,6.87,107.32,151.20,0.00,-87.64,-0.16
0.0350,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.06,101.77,0.93,4.50,5.49,107.26,151.23,0.00,-87.65,-0.18
0.0441,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.02,-0.06,101.83,4.22,5.43,5.32,107.21,151.29,0.00,-87.67,-0.19
0.0528,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.02,-0.05,101.91,5.85,5.24,7.02,107.20,151.37,0.00,-87.69,-0.20
0.0615,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.02,-0.05,101.97,5.30,6.04,4.75,107.20,151.43,0.00,-87.70,-0.20
0.0710,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.05,102.00,2.88,3.77,2.12,107.20,151.46,0.00,-87.73,-0.20
0.0798,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,-0.05,102.01,2.43,4.26,0.94,107.21,151.48,0.00,-87.75,-0.20
0.0887,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.05,-0.05,102.02,2.68,3.55,0.63,107.22,151.48,0.00,-87.77,-0.20
0.0979,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.06,-0.05,102.01,3.51,2.81,0.84,107.22,151.47,0.00,-87.79,-0.20
0.1064,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.07,-0.06,102.01,2.62,3.03,1.21,107.24,151.47,0.00,-87.81,-0.20
0.1127,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.07,-0.06,102.05,5.35,7.03,5.22,107.28,151.51,0.00,-87.83,-0.20
0.1214,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.08,-0.06,102.08,3.19,3.81,4.49,107.33,151.54,0.00,-87.85,-0.20
