t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z,bean_yaw,pelvis_yaw,pelvis_pitch
0.0075,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.79,0.50,98.70,0.44,0.39,0.42,98.42,99.21,0.00,2.56,-0.02
0.0177,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.79,0.50,98.67,2.46,2.54,2.75,98.40,99.19,0.00,2.54,-0.03
0.0265,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.78,0.49,98.66,1.12,1.22,1.56,98.40,99.18,0.00,2.52,-0.03
0.0345,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.78,0.49,98.68,1.12,1.03,0.86,98.41,99.19,0.00,2.50,-0.04
0.0421,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.77,0.49,98.69,1.55,1.67,1.64,98.42,99.20,0.00,2.48,-0.04
0.0520,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.76,0.49,98.68,1.59,1.43,1.43,98.41,99.19,0.00,2.45,-0.04
0.0596,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.76,0.49,98.69,1.11,0.91,0.63,98.41,99.20,0.00,2.43,-0.05
0.0671,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.75,0.49,98.70,1.28,1.33,1.27,98.42,99.21,0.00,2.41,-0.05
0.0746,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.74,0.49,98.70,1.02,1.04,0.99,98.43,99.21,0.00,2.38,-0.05
0.0820,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.74,0.49,98.71,0.89,0.87,0.74,98.43,99.22,0.00,2.35,-0.05
0.0911,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.73,0.49,98.69,2.00,2.00,1.97,98.42,99.20,0.00,2.32,-0.05
0.1010,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.71,0.49,98.67,2.45,2.78,3.03,98.40,99.18,0.00,2.28,-0.05
0.1084,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.70,0.49,98.68,1.43,1.28,0.99,98.41,99.19,0.00,2.25,-0.05
0.1163,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.69,0.49,98.69,1.59,1.55,1.46,98.42,99.20,0.00,2.21,-0.05
0.1235,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.68,0.49,98.71,1.79,1.87,1.86,98.43,99.21,0.00,2.18,-0.05
0.1306,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.68,0.49,98.72,1.45,1.50,1.48,98.44,99.22,0.00,2.15,-0.05
0.1376,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.67,0.49,98.72,1.16,1.11,0.95,98.44,99.23,0.00,2.12,-0.05
0.1449,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.66,0.49,98.72,1.28,1.16,0.89,98.44,99.22,0.00,2.09,-0.05
