t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.0084,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.39,2.97,1.77,1.14,1.12,1.28,1.49,2.28
0.0182,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.37,2.97,1.75,1.96,2.20,2.59,1.47,2.26
0.0273,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.34,2.96,1.74,1.56,1.27,1.68,1.46,2.26
0.0347,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.32,2.96,1.76,1.98,1.86,1.48,1.47,2.27
0.0435,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.30,2.96,1.76,1.04,0.61,0.57,1.48,2.27
0.0512,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.28,2.96,1.77,1.12,0.98,0.86,1.49,2.28
0.0582,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.27,2.96,1.78,1.27,1.37,1.34,1.49,2.29
0.0650,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.26,2.96,1.79,1.05,1.21,1.27,1.50,2.30
0.0720,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.26,2.97,1.79,0.50,0.52,0.59,1.50,2.30
0.0790,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.25,2.97,1.79,0.59,0.50,0.47,1.50,2.30
0.0856,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.25,2.97,1.79,0.42,0.42,0.39,1.50,2.30
0.0928,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.25,2.98,1.79,0.77,0.74,0.75,1.50,2.30
0.0997,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.26,2.98,1.79,0.34,0.45,0.45,1.50,2.30
0.1061,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.26,2.98,1.79,0.62,0.75,0.69,1.50,2.30
0.1127,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.26,2.99,1.80,0.41,0.54,0.55,1.51,2.30
0.1200,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.27,2.99,1.79,0.86,0.89,0.85,1.50,2.30
0.1267,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.27,3.00,1.79,0.34,0.53,0.43,1.50,2.30
0.1337,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.27,3.00,1.79,0.51,0.55,0.47,1.50,2.30
0.1418,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.27,3.00,1.78,1.49,1.48,1.55,1.49,2.29
0.1487,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.26,3.00,1.78,0.66,0.54,0.33,1.49,2.29
0.1557,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.26,3.00,1.79,0.76,0.69,0.48,1.50,2.29
0.1629,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.25,3.00,1.79,0.75,0.51,0.32,1.50,2.30
0.1705,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.24,3.00,1.79,1.09,0.77,0.72,1.50,2.29
0.1772,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.23,3.00,1.79,0.96,0.64,0.25,1.50,2.29
0.1843,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.21,3.00,1.79,0.92,0.56,0.33,1.50,2.30
0.1926,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.19,3.00,1.78,1.82,1.45,1.50,1.49,2.29
0.2003,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.17,3.00,1.77,1.42,0.92,1.00,1.49,2.28
0.2074,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.15,3.00,1.78,1.35,0.73,0.32,1.49,2.29
0.2147,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.13,3.00,1.78,1.37,0.69,0.39,1.49,2.29
0.2217,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.11,3.00,1.79,1.36,0.74,0.44,1.50,2.29
0.2288,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.09,3.00,1.79,1.35,0.61,0.28,1.50,2.29
0.2367,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.07,2.99,1.78,1.79,1.08,1.04,1.49,2.29
0.2438,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,854.05,2.99,1.78,1.49,0.67,0.32,1.49,2.29
