t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.0076,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.76,0.76,0.94,1.20,98.48,99.26
0.0152,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.75,0.96,0.88,1.12,98.47,99.26
0.0236,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.74,1.25,1.27,1.60,98.46,99.25
0.0312,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.74,0.86,0.39,0.55,98.46,99.25
0.0383,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.75,0.96,0.83,0.74,98.47,99.26
0.0453,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.76,0.99,0.97,0.94,98.48,99.26
0.0526,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.76,0.79,0.42,0.51,98.48,99.26
0.0599,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.76,0.99,0.58,0.71,98.48,99.26
0.0671,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.76,0.83,0.42,0.57,98.48,99.26
0.0743,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.76,0.92,0.46,0.57,98.48,99.26
0.0817,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.76,1.05,0.60,0.73,98.47,99.26
0.0889,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.76,0.90,0.41,0.44,98.47,99.26
0.0967,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.75,1.26,0.75,0.87,98.47,99.26
0.1052,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.50,98.74,1.64,1.29,1.53,98.46,99.25
0.1124,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.50,0.50,98.75,1.27,0.66,0.46,98.47,99.25
0.1194,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.50,0.50,98.76,1.35,1.05,0.92,98.47,99.26
0.1265,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.49,0.50,98.76,1.20,0.78,0.69,98.48,99.26
0.1333,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.49,0.50,98.77,1.11,0.69,0.57,98.48,99.27
0.1403,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.49,0.50,98.77,1.08,0.60,0.47,98.48,99.27
0.1479,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.48,0.50,98.76,1.58,1.17,1.18,98.48,99.26
0.1549,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.48,0.50,98.76,1.15,0.66,0.54,98.48,99.26
0.1613,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.47,0.50,98.77,1.13,0.93,0.73,98.48,99.27
0.1684,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.47,0.50,98.77,1.08,0.62,0.45,98.48,99.27
0.1749,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.46,0.50,98.77,0.99,0.69,0.45,98.48,99.27
0.1814,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.46,0.50,98.77,0.95,0.65,0.42,98.49,99.27
0.1886,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.45,0.49,98.77,1.35,1.02,0.94,98.48,99.27
0.1957,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.44,0.49,98.76,1.23,0.94,0.89,98.48,99.27
0.2025,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.44,0.49,98.76,1.17,0.71,0.46,98.48,99.27
0.2095,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.43,0.49,98.76,1.27,0.76,0.54,98.48,99.27
0.2160,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.42,0.49,98.77,1.19,0.80,0.47,98.48,99.27
0.2231,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.41,0.49,98.77,1.33,0.79,0.53,98.48,99.27
0.2302,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.41,0.49,98.76,1.46,0.91,0.72,98.48,99.27
0.2378,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.40,0.49,98.76,1.65,1.15,1.08,98.47,99.26
0.2446,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.39,0.48,98.76,1.52,0.83,0.42,98.48,99.26
0.2525,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.38,0.48,98.76,1.90,1.13,0.97,98.47,99.26
0.2599,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.37,0.48,98.75,1.79,0.93,0.59,98.47,99.26
0.2665,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.36,0.48,98.76,1.84,1.27,0.92,98.48,99.27
0.2735,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.35,0.48,98.77,1.74,1.00,0.62,98.48,99.27
0.2801,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.34,0.47,98.77,1.70,1.03,0.61,98.49,99.27
0.2870,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.33,0.47,98.77,1.75,0.97,0.51,98.49,99.27
0.2935,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.32,0.47,98.77,1.69,0.98,0.48,98.49,99.27
0.3000,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.31,0.47,98.77,1.67,0.98,0.47,98.49,99.28
0.3065,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.30,0.47,98.77,1.66,0.98,0.48,98.49,99.28
0.3129,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.29,0.46,98.78,1.62,0.99,0.46,98.49,99.28
0.3194,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.28,0.46,98.78,1.64,1.00,0.49,98.49,99.28
0.3262,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.27,0.46,98.77,1.83,1.19,0.84,98.49,99.27
0.3333,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.26,0.46,98.77,1.84,1.21,0.91,98.48,99.27
0.3401,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.25,0.46,98.77,1.83,1.05,0.60,98.48,99.27
0.3467,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.24,0.45,98.77,1.80,1.02,0.47,98.48,99.27
0.3531,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.23,0.45,98.77,1.79,1.07,0.55,98.49,99.28
0.3602,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.22,0.45,98.77,1.95,1.11,0.68,98.49,99.27
0.3664,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.21,0.45,98.78,1.86,1.11,0.48,98.49,99.28
